word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt5_answer	prompt7_answer	binary_answer1	binary_answer5	binary_answer7	mode_complexity
segurança	destino	mas o mais importante, transparência total na planilha para a população saber de verdade quanto custa a tarifa e melhorar a segurança tanto nos ônibus quanto nos terminais, finalizou	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	segurança.	segurança.	"(b). ""pass"	1	0	0	0
comitê	autoridades	em nota, a prefeitura afirma que o decreto proibindo a retirada de itens de moradores de rua foi elaborado em parceria com a defensoria pública de são paulo e teve apoio do comitê poprua, voltado para populações de rua	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	comitê	autoridades.	"(a). ""em"	1	1	1	1
brevemente	visualizar	calos rodrigues termina a nota referindo esperar que muito brevemente se reiniciem os exames efetuados pelo aparelho de tac do hospital sousa martins	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	visualizar is more	visualizar.	"(a). """	0	1	1	1
hoje	visualizar	a polícia militar de são paulo deteve hoje (11) três pessoas durante manifestação contra o governo do presidente michel temer na capital paulista: uma menor e dois homens, maiores de idade, foram levados para o 78º distrito policial	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	"""visualizar"""	hoje.	"(a). ""a"	0	0	1	0
democracia	observadores	e, ao mesmo tempo, criou uma poderosa máquina de propaganda para disseminar a ideologia da democracia liberal de bem-estar social e do american way of life, como padrões políticos e de vida ideais	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""observadores"	democracia	"(a). ""e"	0	0	1	0
financiamento	responsabilidade	durante o curso de qualificação de dirigentes sindicais em araxá, o presidente do sinplalto e secretário geral interestadual da fesempre, hely aires, falou sobre o polêmico projeto que tramita no congresso nacional e que trata do financiamento da atividade sindical	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	"""financiament"	responsabilidade	"(a). ""during"	1	1	1	1
progresso	observadores	este debate inconclusivo sobre o progresso e a proteção tem sido travado por muitos anos, mas agora alguns políticos alegam que devido a recessão econômica, os escândalos de corrupção e as lutas políticas, devemos atingir os interesses nacionais de forma rápida e concisa	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	observadores.	progresso.	"(a). ""este"	0	0	1	0
medina	destino	tanto é que agora conquistou o certificado do sistema de inspeção municipal, entregue na última sexta,9, pelo secretário de agricultura, liberato bochi e pela veterinária patrícia medina aos empresários rita e adair bazana	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	it depends on the language	destino.	"(b). ""pass"	1	1	0	1
organização	mecanismo	a vacina é aprovada pela organização mundial de saúde (oms) e ministério da saúde, bem como já foi testada por mais de 20 anos pelo laboratório fabricante antes de chegar aos pacientes	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	organização.	organização	"(b). ""a"	1	0	0	0
declarações	comitês	já sobre wilson santos (psdb), emanuel ressaltou as diversas declarações contrárias ao vlt e disse que sua possível gestão será a vontade de pedro taques	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	1	"""declaraç"	comitês	"(b). ""p"	1	1	0	1
mundo	tributação	antes do amanhecer deste domingo, cerca de 2 milhões de peregrinos muçulmanos de todo lugar do mundo começaram a subir o monte arafat nos arredores de meca, onde o profeta maomé fez seu último sermão, cerca de 1	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	0	tributação	mundo.	"(b). ""a"	0	0	0	0
parágrafo	ofensa	de acordo com o artigo 14, inciso ii, parágrafo 1º, o alistamento eleitoral e o voto são facultativos para os analfabetos, os maiores de 70 anos e os maiores de 16 anos e menores de 18, ou seja, o jovem nessa faixa etária já pode começar a exercer os seus direitos políticos	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	0	ofensa.	parágrafo.	"(b). ""o"	0	0	0	0
furgão	galeria	na linha sprinter destacam-se o furgão e o chassi 311 cdi street, que podem circular livremente nas grandes cidades, por ser classificado como caminhonete, respeitando apenas o rodízio de placas	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	furgão	galeria	"(a). ""na"	1	1	1	1
procedimento	visualizar	em janeiro, a mãe entrou com o processo contra a união, o estado do paraná e a prefeitura requerendo que o sus providenciasse o procedimento	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	procedimento	visualizar	"(a). ""em"	1	1	1	1
iminência	galeria	portanto, estamos na iminência de perder esse legado que é a participação popular, disse a professora à ebc	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	iminência	galeria	"(a). ""port"	1	1	1	1
seleção	observadores	o atacante hulk, da seleção brasileira, contestou o escritor e disse que ele não demonstra conhecimento da importância da região para o país	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	seleção.	seleção.	"(a). ""o"	1	0	1	1
atendimento	comitês	criar de centro de referência para atendimento à mulher	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	comitês	atendimento	"(b). ""p"	0	0	0	0
emissão	tributação	o programa vai apostar também na emissão de debêntures (um título de crédito) como instrumento principal de captação	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	1	tributação	tributação	"(a). """	0	1	1	1
classificação	mecanismo	a classificação indicativa é de 14 anos	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	"""classificaç"	mecanismo.	"(b). """	1	1	0	1
segurança	autoridades	mas o mais importante, transparência total na planilha para a população saber de verdade quanto custa a tarifa e melhorar a segurança tanto nos ônibus quanto nos terminais, finalizou	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	"""autoridades"	autoridades	"(a). ""mas"	0	1	1	1
transparência	autoridades	mas o mais importante, transparência total na planilha para a população saber de verdade quanto custa a tarifa e melhorar a segurança tanto nos ônibus quanto nos terminais, finalizou	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	"""transparênc"	autoridades.	"(a). ""mas"	1	1	1	1
declarações	visualizar	já sobre wilson santos (psdb), emanuel ressaltou as diversas declarações contrárias ao vlt e disse que sua possível gestão será a vontade de pedro taques	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	"""declaraç"	visualizar.	"(a). ""j"	1	1	1	1
declaração	observadores	a declaração foi feita durante a primeira reunião do ppi, iniciada nesta manhã no palácio do planalto	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	declaração	declaração.	"(b). ""de"	1	0	0	0
casas	visualizar	de acordo com o jornal la repubblica, as casas em roma tremeram por cerca de 20 segundos	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	0	visualizar.	visualizar	"(b). ""f"	0	1	0	0
biodiversidade	comitês	natureza — começa amanhã a conexão estação natureza, exposição interativa que utiliza tecnologia como ferramenta de sensibilização para a importância da biodiversidade brasileira	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	biodiversidade	comitês	"(b). ""p"	1	1	0	1
enviados	tributação	durante toda a sua fala, o presidente defendeu a proposta nos moldes enviados pelo executivo	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	0	tributação	tributação	"(b). ""a"	0	1	0	0
veto	visualizar	os líderes partidários no senado entraram em acordo para aprovar a proposta com o compromisso do veto a esse dispositivo pelo presidente interino michel temer, o que efetivamente aconteceu	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	veto	veto	"(a). ""os"	1	0	1	1
motoristas	ofensa	após denúncias, policiais cívis abordaram todos os funcionários nos caminhões de lixo e constataram que todos os motoristas eram servidores da semosp	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	0	ofensa.	ofensa.	"(b). ""o"	0	1	0	0
brevemente	mecanismo	calos rodrigues termina a nota referindo esperar que muito brevemente se reiniciem os exames efetuados pelo aparelho de tac do hospital sousa martins	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	mecanismo.	mecanismo.	"(a). ""cal"	0	1	1	1
blocos	observadores	para reduzir a velocidade da enxurrada que desce dos bairros mais altos e que ficam na região do jardim bela vista, foram implantados blocos de concreto -conhecidos na engenharia como gabão	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""blocos"""	blocos	"(a). ""par"	1	0	1	1
garantias	ofensa	segundo nota divulgada pela assessoria de imprensa da polícia civil, com base em informações da central de garantias norte, a delegada carolina marins, após apreciar as provas, autuou o coronel em flagrante pelos crimes de estupro de vulnerável e corrupção ativa	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	1	"""garantias"""	ofensa	"(a). ""se"	1	1	1	1
perdão	autoridades	lá, os muçulmanos passam o dia em profunda oração, muitos chorando abertamente em um momento de arrependimento e pedindo perdão a alá	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	autoridades.	autoridades	"(a). ""l"	0	1	1	1
parâmetro	galeria	júlio silva: sem dúvida alguma é preciso estancar a corrupção em vilhena e estabelecer um novo parâmetro na aplicação dos recursos públicos nas mais diversas áreas sob responsabilidade da administração municipal	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	parâmetro.	galeria.	"(a). ""j"	1	1	1	1
responsabilidade	destino	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	"""responsabilid"	responsabilidade	"(b). ""pass"	1	0	0	0
casas	observadores	de acordo com o jornal la repubblica, as casas em roma tremeram por cerca de 20 segundos	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	observadores.	casas.	"(b). "" de"	0	0	0	0
elite	autoridades	ao todo serão 90 touros, superiores e elite da prova de ganho de peso (pgp) da nelore-mt com avaliação genética triplamente provada	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	"""elite"" is"	autoridades.	"(a). ""ao"	1	1	1	1
contribuição	tributação	a chegada dos food trucks também da uma outra contribuição à comida de rua	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	0	neither word is more difficult	tributação	"(b). ""a"	1	1	0	1
página	ofensa	uma página de loro numa rede social tem mais de 13 mil seguidores, e campanhas pelo seu aparecimento têm sido feitas	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	0	ofensa.	página.	"(b). ""o"	0	0	0	0
acordos	autoridades	os ex-funcionários envolvidos firmaram acordos de delação premiada com o grupo especial de delitos econômicos (gedec), do mpe	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	"""autoridades"	autoridades.	"(a). ""os"	0	1	1	1
economia	galeria	o acadêmico fez os comentários em palestra no décimo terceiro fórum de economia realizado pela eesp-fgv	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	economia.	economia	"(b). ""na"	1	0	0	0
respeito	visualizar	avança também na concretização das diretrizes, metas e ações previstas no anexo único deste mesmo plano, especialmente no que diz respeito a gestão cultural de atividades e espaços públicos através da celebração de contratos com instituições de direito privado sem fins lucrativos, observando a legislação vigente, e realização de programas que preparem as localidades para atividade turístico­-cultural por meio do desenvolvimento da infraestrutura, da consciência patrimonial e da formação de guias e de gestores	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	respeito.	"""visualizar"""	"(a). ""avan"	1	1	1	1
tarefas	tributação	ele afirma que às segundas-feiras é repassada uma relação de tarefas a ela e que o fato da servidora registrar a presença e deixar a alego é normal, pois o trabalho dela é em campo, principalmente em aparecida de goiânia	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	0	tributação	tarefas.	"(a). ""ele"	0	0	1	0
protestos	destino	superou os previsíveis protestos do fora temer e as respostas, também previsíveis, de que a nova bandeira jamais será vermelha	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	"""protestos"""	destino	"(b). ""pass"	1	1	0	1
propósito	ofensa	o aprendizado de um novo idioma só faz sentido quando o aluno consegue ver o propósito de seu uso	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	0	propósito	propósito.	"(b). ""o"	1	0	0	0
estrada	galeria	a estrada de ferro dinamizou essa tendência	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	estrada.	estrada.	"(b). ""na"	1	0	0	0
pensamentos	autoridades	por outro lado, para fazer a crítica a tal ideologia, é necessário que as classes opostas à burguesia tenham, latentes ou fragmentários, os pensamentos que questionem a subordinação humana e a falsidade das promessas de liberdade, igualdade, fraternidade, mérito etc	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	0	"""pensamentos"	autoridades	"(a). ""por"	1	1	1	1
parceria	observadores	por isso vamos firmar parcerias com os governos estadual e federal, com objetivo de colocar em prática no município, a médio e longo prazo, um programa de habitação social para alcançar as classes d e e, e vamos buscar parceiros para uma parceria público privada (ppp), com objetivo de estimular a construção de habitações de interesse social, com a participação do município na diminuição do valor, como por exemplo, com a doação de terrenos	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""observadores"	observadores.	"(a). ""por"	0	1	1	1
autorização	mecanismo	questionado sobre os documentos da criança o condutor que é funcionário do avós da mesma em uma propriedade rural confessou ter pego a menina sem autorização da família que é da cidade de xambre, no paraná	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	autorização	mecanismo	"(a). ""question"	1	1	1	1
transparência	destino	mas o mais importante, transparência total na planilha para a população saber de verdade quanto custa a tarifa e melhorar a segurança tanto nos ônibus quanto nos terminais, finalizou	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	transparência	destino.	"(b). ""pass"	1	1	0	1
seleção	responsabilidade	o atacante hulk, da seleção brasileira, contestou o escritor e disse que ele não demonstra conhecimento da importância da região para o país	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	"""seleção"	responsabilidade	"(a) ""o"	1	1	1	1
empresa	visualizar	por isso, a empresa resolveu investir na máquina cata moeda prosegur, instala na unidade do alto da xv do grupo	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	"""visualizar"""	empresa	"(a). ""por"	0	0	1	0
moedas	galeria	a falta de moedas para troco é um problema comum a todo o comércio e que demanda tempo em sua solução	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	moedas.	galeria.	"(a). ""a"	1	1	1	1
fonte	mecanismo	a multiplus não ganha dinheiro com isso, disse uma fonte	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	mecanismo.	mecanismo	"(b). ""a"	0	1	0	0
destino	ofensa	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	1	"""destino"" is"	destino.	the sentence (a).	1	0	1	1
comentários	observadores	às vezes, no entanto, os comentários em suas publicações podem ser indelicados, disse systrom	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	comentários	comentários	"(a). ""à"	1	0	1	1
dano	destino	tanto costa quanto duque já estão com o patrimônio indisponível em função de processos do tcu que apuram dano ao erário na compra da refinaria de pasadena, nos eua	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	destino.	destino	"(b). ""pass"	0	1	0	0
margem	autoridades	o intervalo de confiança estimado é de 95% com margem de erro estimado de 4,8%, para mais ou para menos	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	"""autoridades"	autoridades	"(a). ""o"	0	1	1	1
desenvolvimento	observadores	efetivar a formação profissional, para atuar na formação técnica, na capacitação gerencial e desenvolvimento pessoal	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	desenvolviment	observadores	"(a) ""ef"	1	1	1	1
avaliação	mecanismo	planejamento com metas pré-determinadas e avaliação trimestral	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	avaliação	mecanismo	"(b). ""a"	1	1	0	1
aviação	tributação	além da superlotação, a agência nacional de aviação civil informou que o monomotor não tinha permissão para voar	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	0	tributação	tributação	"(b). ""a"	0	1	0	0
biodiversidade	comitês	ou seja, uma vez degradado não vai mais se recuperar na plenitude de sua biodiversidade	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	1	biodiversidade	comitês.	"(b). ""p"	1	1	0	1
situação	mecanismo	os primeiros habitantes do espaço são as elefantas maia e guida, de minas gerais, que chegarão a mato grosso no início de outubro, oriundas de situação de maus-tratos em circos	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	mecanismo.	situação.	"(b) ""a"	0	0	1	0
empresários	galeria	maggi diz que ter conversado com empresários chineses que participaram do seminário empresarial brasil-china, em xangai	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	empresários	galeria.	(a).	1	1	1	1
falta	observadores	o tratamento teria sido interrompido há três anos, por falta de vaga no hospital pronto atendimento psiquiátrico (hpap), onde era atendida	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	observadores	falta	"(a). """	0	0	1	0
comunicação	autoridades	essa e outras questões serão discutidas a partir de hoje, até a próxima quinta-feira, 15, na caldeirada - comunicação e cultura, evento promovido pela faculdade de comunicação da universidade federal do pará, em parceria com o núcleo de fotografia do centro cultural sesc boulevard	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	autoridades.	autoridades	"(a). ""essa"	0	1	1	1
adesão	comitês	@@@ já em colorado do oeste, o concorrente do pv, edmilson rodrigues, o edinho da rádio, aposta na adesão de dois grupos comunitários de peso para potencializar sua candidatura	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	"""adesão"""	comitês.	"(b). ""p"	1	1	0	1
estrada	visualizar	a estrada de ferro dinamizou essa tendência	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	"""visualizar"""	visualizar	"(b). ""fo"	0	1	0	0
intérpretes	autoridades	nos jogos surdolímpicos, os atletas são capazes de competir e interagir entre si livremente, sem a necessidade de intérpretes de língua de sinais	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	intérpretes	autoridades.	"(a). ""nos"	1	1	1	1
reconsideração	responsabilidade	indefiro o pedido de reconsideração formulado pelo advogado do autuado, que requereu a concessão da liberdade com a aplicação de medidas cautelares diversas da prisão	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	"""reconsidera"	responsabilidade.	"(a). ""ind"	1	1	1	1
grupo	comitês	por isso, a empresa resolveu investir na máquina cata moeda prosegur, instala na unidade do alto da xv do grupo	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	comitês.	grupo	"(b). ""par"	0	0	0	0
implementação	observadores	as políticas públicas de mobilidade tiveram destaque, como a implementação do ‘pedalando na cidade’, com a criação e a ampliação de ciclovias, a implantação dos ‘bicicletários’ e a conversão das faixas exclusivas em ciclofaixas aos domingos e feriados	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	"""implementaç"	implementação	"(a). ""as"	1	0	1	1
negociações	visualizar	na oportunidade, agustín rossi também assinou a decisão do governo argentino de iniciar as negociações para aquisição de 24 caças suecos gripen ng que serão produzidos no brasil	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	"""negociaç"	visualizar	"(a). ""na"	1	1	1	1
direitos	comitês	para ele, essas ações podem até não agradar num primeiro momento, porém buscam viabilizar a conduta e o bem-estar do povo brasileiro e negou, ainda, que vai acabar com os direitos trabalhistas	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	direitos.	comitês	"(a). ""p"	1	1	1	1
marcação	autoridades	ele também comentou a proposta do vereador elias vaz (psb), aprovada em primeira votação na câmara municipal, que estabelece prazo máximo para marcação de consultas e exames no sus	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	autoridades	autoridades.	"(a) ""ele"	0	1	1	1
terrorismo	tributação	também pediu aos americanos que abracem a diversidade dos estados unidos e não permitam que o terrorismo divida o país	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	1	terrorismo	tributação	"(b). ""a"	1	1	0	1
segurança	comitês	as reivindicações feitas são relacionadas aos salários e também a questões estruturais, como o combate às metas abusivas e ao assédio moral, fim das demissões abusivas, ampliação das contratações, combate às terceirizações e à precarização das condições de trabalho, além de mais segurança nas agências e oferecimento de auxílio educação	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	comitês	segurança.	"(a). ""as"	0	0	1	0
veto	comitês	os líderes partidários no senado entraram em acordo para aprovar a proposta com o compromisso do veto a esse dispositivo pelo presidente interino michel temer, o que efetivamente aconteceu	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	"""comitês"	veto.	"(b). ""p"	0	0	0	0
escola	ofensa	dentre as propostas destinadas aos mais de 17 mil trabalhadores do executivo municipal está a criação da escola do servidor público, que visa ofertar qualificação e capacitação aos funcionários	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	0	ofensa.	escola.	"(b). ""o"	0	0	0	0
conformidade	observadores	garantir que o armazenamento de óleo combustível esteja em conformidade com as normas da abnt, bem como sua destinação respeite resolução do conama, com apresentação de relatório de diagnóstico em 30 dias	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	conformidade.	observadores	"(a). ""gar"	1	1	1	1
todos	tributação	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	0	tributação	todos	"(a). ""pass"	0	0	1	0
pergunta	mecanismo	à pergunta se o evento foi planejado, o pontífice respondeu que não	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	mecanismo	pergunta	"(b). ""a"	0	0	0	0
voto	visualizar	kashkari não é economista por formação e não tem direito a voto nas reuniões de política monetária do fed neste ano	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	visualizar.	"""voto"" is"	"(a). ""k"	0	0	1	0
ajuda	visualizar	ele ajuda a separar e distribuir, para que ele possa conhecer a realidade da onde vai trabalhar, porque é a comunidade que vai recebê-lo como profissional, ressalta a coordenadora acadêmica	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	0	visualizar.	ajuda	"(b). ""f"	0	0	0	0
propostas	visualizar	o citi recebeu propostas vinculantes pelo seus ativos até 1º de agosto e a expectativa de executivos próximos às negociações é de que um contrato de exclusividade seja fechado em breve	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	propostas	visualizar.	"(a). ""o"	1	1	1	1
referendo	galeria	o acordo será assinado na segunda-feira em cartagena, em um ato que contará com a presença do secretário-geral da onu, ban ki-moon, e depois será submetido a um referendo no dia 2 de outubro	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	referendo.	galeria	"(a). ""o"	1	1	1	1
sustentabilidade	responsabilidade	a preocupação com sustentabilidade vem crescendo em todos os setores e os investidores estarão cada vez mais atentos a isso, afirma luciane	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	sustentabilid	responsabilidade	"(a). ""a"	1	1	1	1
